
running 212 tests
  1 (1.00%) low mild
  1 (1.00%) high mild
ttt2_threads/5          time:   [245.09 ms 246.13 ms 247.20 ms]
ttt2_threads/6          time:   [225.91 ms 227.27 ms 228.64 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt2_threads/7          time:   [210.17 ms 211.34 ms 212.50 ms]
Found 3 outliers among 100 measurements (3.00%)
  1 (1.00%) low mild
  2 (2.00%) high mild
ttt2_threads/8          time:   [202.34 ms 203.93 ms 205.51 ms]
ttt2_threads/9          time:   [198.01 ms 199.94 ms 201.97 ms]
Found 4 outliers among 100 measurements (4.00%)
  3 (3.00%) high mild
  1 (1.00%) high severe
ttt2_threads/10         time:   [187.81 ms 189.36 ms 190.96 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild
ttt2_threads/11         time:   [184.87 ms 186.50 ms 188.12 ms]
ttt2_threads/12         time:   [182.14 ms 184.00 ms 185.82 ms]
ttt2_threads/13         time:   [179.83 ms 181.88 ms 183.93 ms]
ttt2_threads/14         time:   [181.67 ms 183.57 ms 185.43 ms]
ttt2_threads/15         time:   [174.75 ms 176.71 ms 178.66 ms]
ttt2_threads/16         time:   [173.51 ms 175.66 ms 177.80 ms]
ttt2_threads/17         time:   [172.74 ms 175.09 ms 177.45 ms]
ttt2_threads/18         time:   [174.16 ms 176.33 ms 178.48 ms]
ttt2_threads/19         time:   [175.36 ms 177.81 ms 180.22 ms]
ttt2_threads/20         time:   [173.32 ms 175.42 ms 177.51 ms]
ttt2_threads/21         time:   [176.88 ms 180.32 ms 183.85 ms]
Found 9 outliers among 100 measurements (9.00%)
  9 (9.00%) high mild
ttt2_threads/22         time:   [171.60 ms 173.73 ms 175.78 ms]
ttt2_threads/23         time:   [174.67 ms 176.87 ms 179.08 ms]
ttt2_threads/24         time:   [172.15 ms 174.50 ms 176.79 ms]
ttt2_threads/25         time:   [175.28 ms 177.75 ms 180.16 ms]
ttt2_threads/26         time:   [176.69 ms 179.31 ms 182.12 ms]
Found 3 outliers among 100 measurements (3.00%)
  3 (3.00%) high mild
ttt2_threads/27         time:   [176.16 ms 178.42 ms 180.67 ms]
ttt2_threads/28         time:   [177.86 ms 180.63 ms 183.55 ms]
Found 4 outliers among 100 measurements (4.00%)
  4 (4.00%) high mild
ttt2_threads/29         time:   [177.11 ms 179.61 ms 182.11 ms]
ttt2_threads/30         time:   [181.35 ms 183.91 ms 186.53 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt2_threads/31         time:   [178.66 ms 181.01 ms 183.36 ms]
ttt2_threads/32         time:   [180.70 ms 183.34 ms 186.08 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild

ttt3_threads/1          time:   [767.77 ms 768.78 ms 769.87 ms]
Found 5 outliers among 100 measurements (5.00%)
  1 (1.00%) low mild
  1 (1.00%) high mild
  3 (3.00%) high severe
ttt3_threads/2          time:   [447.25 ms 448.15 ms 449.08 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt3_threads/3          time:   [340.18 ms 341.33 ms 342.46 ms]
ttt3_threads/4          time:   [283.48 ms 284.60 ms 285.71 ms]
Found 3 outliers among 100 measurements (3.00%)
  2 (2.00%) low mild
  1 (1.00%) high mild
ttt3_threads/5          time:   [257.86 ms 259.11 ms 260.38 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt3_threads/6          time:   [233.89 ms 235.65 ms 237.44 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt3_threads/7          time:   [220.21 ms 221.97 ms 223.74 ms]
ttt3_threads/8          time:   [214.08 ms 217.23 ms 220.52 ms]
Found 8 outliers among 100 measurements (8.00%)
  8 (8.00%) high mild
ttt3_threads/9          time:   [205.37 ms 207.69 ms 210.02 ms]
ttt3_threads/10         time:   [197.32 ms 199.59 ms 201.88 ms]
ttt3_threads/11         time:   [202.09 ms 205.98 ms 210.07 ms]
Found 11 outliers among 100 measurements (11.00%)
  11 (11.00%) high mild
ttt3_threads/12         time:   [191.86 ms 194.49 ms 197.10 ms]
ttt3_threads/13         time:   [192.10 ms 196.09 ms 200.33 ms]
Found 4 outliers among 100 measurements (4.00%)
  4 (4.00%) high mild
ttt3_threads/14         time:   [189.05 ms 191.81 ms 194.59 ms]
ttt3_threads/15         time:   [186.82 ms 189.84 ms 192.89 ms]
ttt3_threads/16         time:   [185.55 ms 188.72 ms 191.96 ms]
ttt3_threads/17         time:   [184.76 ms 187.96 ms 191.21 ms]
ttt3_threads/18         time:   [184.08 ms 187.00 ms 189.99 ms]
ttt3_threads/19         time:   [184.39 ms 187.34 ms 190.35 ms]
ttt3_threads/20         time:   [182.69 ms 186.12 ms 189.57 ms]
ttt3_threads/21         time:   [184.70 ms 187.87 ms 191.00 ms]
ttt3_threads/22         time:   [181.99 ms 185.14 ms 188.28 ms]
ttt3_threads/23         time:   [183.86 ms 186.79 ms 189.74 ms]
ttt3_threads/24         time:   [179.59 ms 182.40 ms 185.33 ms]
ttt3_threads/25         time:   [183.00 ms 185.96 ms 188.93 ms]
ttt3_threads/26         time:   [185.95 ms 188.57 ms 191.26 ms]
ttt3_threads/27         time:   [185.93 ms 188.80 ms 191.67 ms]
ttt3_threads/28         time:   [186.07 ms 189.23 ms 192.40 ms]
ttt3_threads/29         time:   [186.32 ms 189.18 ms 192.03 ms]
ttt3_threads/30         time:   [186.87 ms 189.98 ms 193.06 ms]
ttt3_threads/31         time:   [186.46 ms 189.32 ms 192.23 ms]
ttt3_threads/32         time:   [187.01 ms 190.07 ms 193.14 ms]

ttt4_threads/1          time:   [875.09 ms 876.14 ms 877.18 ms]
ttt4_threads/2          time:   [529.91 ms 531.80 ms 533.86 ms]
Found 4 outliers among 100 measurements (4.00%)
  3 (3.00%) high mild
  1 (1.00%) high severe
ttt4_threads/3          time:   [409.86 ms 412.58 ms 415.42 ms]
Found 6 outliers among 100 measurements (6.00%)
  2 (2.00%) low mild
  2 (2.00%) high mild
  2 (2.00%) high severe
ttt4_threads/4          time:   [355.61 ms 358.53 ms 361.55 ms]
Found 3 outliers among 100 measurements (3.00%)
  3 (3.00%) high mild
ttt4_threads/5          time:   [334.42 ms 339.38 ms 344.47 ms]
ttt4_threads/6          time:   [304.07 ms 307.18 ms 310.43 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt4_threads/7          time:   [278.20 ms 282.10 ms 286.00 ms]
Found 2 outliers among 100 measurements (2.00%)
  1 (1.00%) low mild
  1 (1.00%) high mild
ttt4_threads/8          time:   [273.22 ms 276.69 ms 280.11 ms]
ttt4_threads/9          time:   [265.92 ms 272.57 ms 279.46 ms]
Found 5 outliers among 100 measurements (5.00%)
  5 (5.00%) high mild
ttt4_threads/10         time:   [243.00 ms 247.45 ms 251.85 ms]
ttt4_threads/11         time:   [240.77 ms 244.49 ms 248.20 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) low mild
ttt4_threads/12         time:   [234.04 ms 238.14 ms 242.15 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/13         time:   [226.99 ms 230.92 ms 234.80 ms]
ttt4_threads/14         time:   [224.61 ms 228.89 ms 233.09 ms]
Found 8 outliers among 100 measurements (8.00%)
  5 (5.00%) low mild
  3 (3.00%) high mild
ttt4_threads/15         time:   [228.01 ms 231.74 ms 235.51 ms]
Found 2 outliers among 100 measurements (2.00%)
  1 (1.00%) low mild
  1 (1.00%) high mild
ttt4_threads/16         time:   [218.90 ms 222.96 ms 226.95 ms]
Found 3 outliers among 100 measurements (3.00%)
  3 (3.00%) low mild
ttt4_threads/17         time:   [217.24 ms 221.35 ms 225.38 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/18         time:   [230.42 ms 238.26 ms 246.55 ms]
Found 10 outliers among 100 measurements (10.00%)
  10 (10.00%) high mild
ttt4_threads/19         time:   [213.47 ms 217.76 ms 222.04 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) low mild
ttt4_threads/20         time:   [214.63 ms 218.29 ms 221.79 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/21         time:   [203.76 ms 207.51 ms 211.22 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/22         time:   [205.24 ms 208.96 ms 212.61 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/23         time:   [202.84 ms 206.45 ms 210.12 ms]
Found 2 outliers among 100 measurements (2.00%)
  1 (1.00%) low mild
  1 (1.00%) high severe
ttt4_threads/24         time:   [197.11 ms 200.73 ms 204.22 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) low mild
ttt4_threads/25         time:   [199.14 ms 202.50 ms 205.80 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt4_threads/26         time:   [199.32 ms 204.24 ms 209.47 ms]
Found 7 outliers among 100 measurements (7.00%)
  1 (1.00%) low mild
  4 (4.00%) high mild
  2 (2.00%) high severe
ttt4_threads/27         time:   [192.83 ms 196.63 ms 200.38 ms]
ttt4_threads/28         time:   [196.42 ms 202.12 ms 208.17 ms]
Found 13 outliers among 100 measurements (13.00%)
  2 (2.00%) low mild
  6 (6.00%) high mild
  5 (5.00%) high severe
ttt4_threads/29         time:   [191.96 ms 195.23 ms 198.49 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt4_threads/30         time:   [193.62 ms 197.23 ms 200.80 ms]
Found 2 outliers among 100 measurements (2.00%)
  1 (1.00%) low mild
  1 (1.00%) high mild
ttt4_threads/31         time:   [191.03 ms 194.85 ms 198.51 ms]
Found 3 outliers among 100 measurements (3.00%)
  3 (3.00%) low mild
ttt4_threads/32         time:   [191.79 ms 195.42 ms 198.94 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild

ttt5_threads/1          time:   [763.26 ms 764.12 ms 764.99 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt5_threads/2          time:   [437.45 ms 438.31 ms 439.21 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high severe
ttt5_threads/3          time:   [337.23 ms 338.92 ms 340.58 ms]
ttt5_threads/4          time:   [282.01 ms 283.07 ms 284.13 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
ttt5_threads/5          time:   [251.84 ms 253.27 ms 254.74 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild
ttt5_threads/6          time:   [236.45 ms 237.86 ms 239.27 ms]
ttt5_threads/7          time:   [218.35 ms 220.04 ms 221.72 ms]
ttt5_threads/8          time:   [204.66 ms 206.38 ms 208.08 ms]
ttt5_threads/9          time:   [196.25 ms 198.27 ms 200.31 ms]
ttt5_threads/10         time:   [193.04 ms 194.94 ms 196.85 ms]
ttt5_threads/11         time:   [187.68 ms 189.99 ms 192.32 ms]
ttt5_threads/12         time:   [187.00 ms 189.60 ms 192.32 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt5_threads/13         time:   [181.74 ms 184.25 ms 186.79 ms]
ttt5_threads/14         time:   [190.86 ms 195.22 ms 199.95 ms]
Found 5 outliers among 100 measurements (5.00%)
  5 (5.00%) high mild
ttt5_threads/15         time:   [181.35 ms 183.87 ms 186.39 ms]
ttt5_threads/16         time:   [178.56 ms 181.19 ms 183.84 ms]
ttt5_threads/17         time:   [181.10 ms 184.27 ms 187.58 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt5_threads/18         time:   [182.24 ms 184.99 ms 187.76 ms]
ttt5_threads/19         time:   [180.56 ms 183.32 ms 186.07 ms]
ttt5_threads/20         time:   [178.45 ms 180.96 ms 183.51 ms]
ttt5_threads/21         time:   [180.30 ms 182.93 ms 185.56 ms]
ttt5_threads/22         time:   [176.66 ms 179.28 ms 181.94 ms]
ttt5_threads/23         time:   [180.86 ms 184.12 ms 187.54 ms]
Found 3 outliers among 100 measurements (3.00%)
  3 (3.00%) high mild
ttt5_threads/24         time:   [179.76 ms 182.46 ms 185.13 ms]
ttt5_threads/25         time:   [183.08 ms 185.82 ms 188.53 ms]
ttt5_threads/26         time:   [177.39 ms 180.05 ms 182.71 ms]
ttt5_threads/27         time:   [180.98 ms 183.70 ms 186.42 ms]
ttt5_threads/28         time:   [181.59 ms 184.15 ms 186.73 ms]
ttt5_threads/29         time:   [184.35 ms 187.21 ms 190.08 ms]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high mild
ttt5_threads/30         time:   [183.48 ms 186.32 ms 189.14 ms]
ttt5_threads/31         time:   [186.70 ms 189.44 ms 192.13 ms]
ttt5_threads/32         time:   [186.14 ms 189.24 ms 192.36 ms]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild

rc1_threads/1           time:   [50.957 s 51.008 s 51.060 s]
rc1_threads/2           time:   [26.790 s 26.847 s 26.904 s]
rc1_threads/3           time:   [18.555 s 18.618 s 18.679 s]
rc1_threads/4           time:   [14.562 s 14.618 s 14.674 s]
rc1_threads/5           time:   [11.963 s 12.019 s 12.076 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/6           time:   [10.285 s 10.345 s 10.404 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/7           time:   [9.0555 s 9.1202 s 9.1855 s]
rc1_threads/8           time:   [8.0727 s 8.1225 s 8.1716 s]
Found 3 outliers among 100 measurements (3.00%)
  1 (1.00%) low mild
  2 (2.00%) high mild
rc1_threads/9           time:   [7.4770 s 7.5248 s 7.5731 s]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild
rc1_threads/10          time:   [6.7944 s 6.8392 s 6.8837 s]
rc1_threads/11          time:   [6.4916 s 6.5305 s 6.5689 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/12          time:   [5.9954 s 6.0435 s 6.0904 s]
rc1_threads/13          time:   [5.7689 s 5.8159 s 5.8615 s]
rc1_threads/14          time:   [5.5383 s 5.5844 s 5.6287 s]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) low mild
rc1_threads/15          time:   [5.2907 s 5.3494 s 5.4114 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) high severe
rc1_threads/16          time:   [5.1132 s 5.1646 s 5.2153 s]
rc1_threads/17          time:   [5.1317 s 5.1838 s 5.2345 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/18          time:   [5.1304 s 5.1992 s 5.2699 s]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild
rc1_threads/19          time:   [5.2376 s 5.3187 s 5.3988 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/20          time:   [4.7939 s 4.8821 s 4.9706 s]
rc1_threads/21          time:   [4.5928 s 4.6712 s 4.7508 s]
Found 2 outliers among 100 measurements (2.00%)
  2 (2.00%) high mild
rc1_threads/22          time:   [4.5774 s 4.6514 s 4.7283 s]
Found 4 outliers among 100 measurements (4.00%)
  4 (4.00%) high mild
rc1_threads/23          time:   [4.4528 s 4.5201 s 4.5891 s]
Found 4 outliers among 100 measurements (4.00%)
  4 (4.00%) high mild
rc1_threads/24          time:   [4.8413 s 4.9305 s 5.0182 s]
rc1_threads/25          time:   [4.6036 s 4.6777 s 4.7510 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/26          time:   [4.5101 s 4.5899 s 4.6690 s]
Found 1 outliers among 100 measurements (1.00%)
  1 (1.00%) low mild
rc1_threads/27          time:   [4.5755 s 4.6561 s 4.7357 s]
rc1_threads/28          time:   [4.3195 s 4.4005 s 4.4801 s]
rc1_threads/29          time:   [4.2122 s 4.2835 s 4.3556 s]
rc1_threads/30          time:   [4.2323 s 4.3019 s 4.3714 s]
Found 3 outliers among 100 measurements (3.00%)
  1 (1.00%) low mild
  2 (2.00%) high mild
rc1_threads/31          time:   [3.9746 s 4.0656 s 4.1564 s]
rc1_threads/32          time:   [4.0004 s 4.0776 s 4.1538 s]
Found 9 outliers among 100 measurements (9.00%)
  4 (4.00%) low mild
  5 (5.00%) high mild

rc2_threads/1           time:   [10.125 ms 10.131 ms 10.137 ms]
Found 2 outliers among 100 measurements (2.00%)
  1 (1.00%) low mild
